dilirank_name,Z_mito,k_mito,Z_bile,k_bile,Z_reactive,k_reactive,Proposed_Mechanism,Max_Z_Mech,is_dili,tmc_prob,Mechanism_Declaration
Thiabendazole,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5370120699004176,Unexplained / Idiosyncratic
Thiamine hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4552814207311325,Unexplained / Idiosyncratic
Thioridazine hydrochloride,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,1,0.6227198949392778,Unexplained / Idiosyncratic
Thyrotropin alfa,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3193862655731881,Unexplained / Idiosyncratic
Ticagrelor,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3561359604452089,Unexplained / Idiosyncratic
Ticlopidine hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4880814408209786,Unexplained / Idiosyncratic
Tigecycline,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.3259170923116254,Unexplained / Idiosyncratic
Tipranavir,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4244697831275237,Unexplained / Idiosyncratic
Tirofiban hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.3344704417746587,Unexplained / Idiosyncratic
Tizanidine hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.565581675229533,Unexplained / Idiosyncratic
Tolazamide,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.637438621397582,Unexplained / Idiosyncratic
Tolcapone,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.6057047116456216,Unexplained / Idiosyncratic
Tolmetin sodium,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6417527177523269,Unexplained / Idiosyncratic
Tolrestat,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5602958936462196,Unexplained / Idiosyncratic
Tolterodine tartrate,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.3721612333531998,Unexplained / Idiosyncratic
Tolvaptan,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6879772763229607,Unexplained / Idiosyncratic
Topiramate,-0.31354715319876,0,-0.249628804546565,0,-0.2988071523335984,0,Unexplained,-0.249628804546565,1,0.4514679329636052,Unexplained / Idiosyncratic
Topotecan hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4834606745784114,Unexplained / Idiosyncratic
Tramadol hydrochloride,-0.4047876341965143,0,-0.3222694009141709,0,-0.3857583749052298,0,Unexplained,-0.3222694009141709,1,0.3909645619556141,Unexplained / Idiosyncratic
Trandolapril,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5038082378394529,Unexplained / Idiosyncratic
Tranexamic acid,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.5432030198076168,Unexplained / Idiosyncratic
Tranylcypromine sulfate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5980052686892626,Unexplained / Idiosyncratic
Trazodone hydrochloride,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,1,0.4801508793000638,Unexplained / Idiosyncratic
Tretinoin,-0.41806287093168,0,-0.3328384060620867,0,-0.3984095364447979,0,Unexplained,-0.3328384060620867,1,0.7776872612491692,Unexplained / Idiosyncratic
Triamterene,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.5209514631371566,Unexplained / Idiosyncratic
Trientine hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3834725737693011,Unexplained / Idiosyncratic
Trifluoperazine hydrochloride,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,1,0.6443100521222117,Unexplained / Idiosyncratic
Trihexyphenidyl hydrochloride,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,0,0.3434256643428516,Unexplained / Idiosyncratic
Trimethoprim,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5097481049442657,Unexplained / Idiosyncratic
Triprolidine hydrochloride,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4840098588349242,Unexplained / Idiosyncratic
Troglitazone,-0.31354715319876,0,-0.249628804546565,0,-0.2988071523335984,0,Unexplained,-0.249628804546565,1,0.723814591424473,Unexplained / Idiosyncratic
Trovafloxacin mesylate,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.6316806641885904,Unexplained / Idiosyncratic
Tyramine,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4345211309045931,Unexplained / Idiosyncratic
Ubrogepant,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3476761491075615,Unexplained / Idiosyncratic
Ulipristal acetate,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5993950018724309,Unexplained / Idiosyncratic
Urofollitropin,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.2713221827860769,Unexplained / Idiosyncratic
Urokinase,-0.2956150909981073,0,-0.2353522939658232,0,-0.2817180849095055,0,Unexplained,-0.2353522939658232,0,0.7789011447587261,Unexplained / Idiosyncratic
Valaciclovir,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.4902818209036427,Unexplained / Idiosyncratic
Valdecoxib,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.7431540572441183,Unexplained / Idiosyncratic
Valproic acid,-0.41806287093168,0,-0.3328384060620867,0,-0.3984095364447979,0,Unexplained,-0.3328384060620867,1,0.5723130319086789,Unexplained / Idiosyncratic
Valsartan,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4066341867355944,Unexplained / Idiosyncratic
Varenicline tartrate,-0.2337042495679893,0,-0.186062325369376,0,-0.2227177015936869,0,Unexplained,-0.186062325369376,1,0.3940561947649996,Unexplained / Idiosyncratic
Vemurafenib,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.5711721823073609,Unexplained / Idiosyncratic
Venetoclax,9.567938887004583,1,-0.0832096015155216,0,-0.0996023841111994,0,Mitochondrial,9.567938887004583,1,0.525952304939064,Mitochondrial (Z=9.6)
Venlafaxine hydrochloride,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.343937042116476,Unexplained / Idiosyncratic
Verapamil hydrochloride,-0.376836779377964,0,-0.3000164848751395,0,-0.3591215030713894,0,Unexplained,-0.3000164848751395,1,0.6344755435921903,Unexplained / Idiosyncratic
Vericiguat,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4504870647435156,Unexplained / Idiosyncratic
Vibegron,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.2979328890823221,Unexplained / Idiosyncratic
Vilazodone hydrochloride,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,0,0.4794554904306048,Unexplained / Idiosyncratic
Viloxazine hydrochloride,-0.376836779377964,0,-0.3000164848751395,0,-0.3591215030713894,0,Unexplained,-0.3000164848751395,0,0.598170920134075,Unexplained / Idiosyncratic
Vinblastine sulfate,-0.2765225972187297,0,-0.2201519123028536,0,-0.2635231383473649,0,Unexplained,-0.2201519123028536,1,0.6736165549212548,Unexplained / Idiosyncratic
Vincristine sulfate,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.6532772216228482,Unexplained / Idiosyncratic
Vitamin C,-0.5225785886646,0,-0.4160480075776084,0,-0.4980119205559973,0,Unexplained,-0.4160480075776084,0,0.5046997134062031,Unexplained / Idiosyncratic
Vitamin E,-0.330507719323277,0,-0.2631318639840472,0,-0.314970394174356,0,Unexplained,-0.2631318639840472,0,0.5391663004767226,Unexplained / Idiosyncratic
Voclosporin,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,0,0.6848660675502795,Unexplained / Idiosyncratic
Vorapaxar sulfate,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.4545916582615715,Unexplained / Idiosyncratic
Voriconazole,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.3112903415974688,Unexplained / Idiosyncratic
Vorinostat,-0.2560101785464095,0,-0.2038210654133459,0,-0.2439750182371333,0,Unexplained,-0.2038210654133459,0,0.564534658151628,Unexplained / Idiosyncratic
Vosoritide,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.2020908408022089,Unexplained / Idiosyncratic
Voxelotor,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3152259295511938,Unexplained / Idiosyncratic
Warfarin sodium,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.7230131266984637,Unexplained / Idiosyncratic
Ximelagatran,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.6028025832415467,Unexplained / Idiosyncratic
Zafirlukast,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.4977851855089054,Unexplained / Idiosyncratic
Zaleplon,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,0,0.3583948816965182,Unexplained / Idiosyncratic
Zanubrutinib,-0.4047876341965143,0,-0.3222694009141709,0,-0.3857583749052298,0,Unexplained,-0.3222694009141709,1,0.7157473692426748,Unexplained / Idiosyncratic
Zidovudine,-0.20903143546584,0,-0.1664192030310433,0,-0.1992047682223989,0,Unexplained,-0.1664192030310433,1,0.4925568918100865,Unexplained / Idiosyncratic
Zileuton,-0.10451571773292,0,-0.0832096015155216,0,-0.0996023841111994,0,Unexplained,-0.0832096015155216,1,0.6011785261931784,Unexplained / Idiosyncratic
Zimelidine,-0.1810265333029449,0,-0.1441232575024438,0,-0.1725163898355885,0,Unexplained,-0.1441232575024438,1,0.5568685747739615,Unexplained / Idiosyncratic
Ziprasidone hydrochloride,-0.5430795999088347,0,-0.4323697725073314,0,-0.5175491695067655,0,Unexplained,-0.4323697725073314,1,0.6977841076171686,Unexplained / Idiosyncratic
Zoledronic acid,-0.1478075454990536,0,-0.1176761469829116,0,-0.1408590424547527,0,Unexplained,-0.1176761469829116,1,0.5024078480408432,Unexplained / Idiosyncratic
Zonisamide,-0.5912301819962146,0,-0.4707045879316464,0,-0.563436169819011,0,Unexplained,-0.4707045879316464,1,0.7476561293298638,Unexplained / Idiosyncratic
