gene,dili_influence
C1QB,0.0515450095484795
C1QBP,0.04542206187893645
C1QC,0.051545009548479494
C1R,0.06397770912233451
C1S,0.06753161021359833
C1orf198,0.001857132376876381
C1orf226,0.004551895731187367
C2,0.0638611998346623
C2CD5,0.006451514935767588
C2orf49,0.0011310189667564214
C3,0.24012662429843362
C3AR1,0.10504676011375812
C4A,0.06128233969504261
C4B,0.06302687722915047
C4BPA,0.049145504365378664
C4BPB,0.04914550436537865
C5,0.043034607034842506
C5AR1,0.06934430699625829
C6,0.02086256115286651
C7,0.020862561152866513
C7orf26,0.0030717440009259958
C8A,0.023740665078020414
C8B,0.020862561152866513
C8G,0.022011417504017562
C9,0.026011756221602726
C9orf72,0.010520857390944993
C9orf78,0.0013263273977954084
CA2,0.008621928324057589
CAB39,0.005122117005136138
CAB39L,0.00552515618685272
CABIN1,0.005109487252261565
CABLES1,0.006694484128234686
CACNA1H,0.007688885008828968
CACTIN,0.0016433567296931927
CACYBP,0.03538592889101701
CAD,0.017960053206370636
CADM1,0.016454439507383598
CALCA,0.007138412929616971
CALCOCO2,0.013602385540648751
CALCRL,0.006893021049913496
CALD1,0.008132581821350958
CALM1,0.00830007131403345
CALM2,0.008651626363564577
CALM3,0.008725395341219586
CALML4,0.009205922933206033
CALML6,0.009205922933206033
CALR,0.041763089911541866
CALU,0.03549862642481059
CAMK1,0.008731939622799152
CAMK1D,0.009495673677709149
CAMK2B,0.009623036713553433
CAMK2D,0.0072610968818218
CAMK2G,0.007412204866580718
CAMKK2,0.007521492129906398
CAMKMT,0.0055181060762098215
CAMLG,0.01359544363260136
CAMSAP1,0.005045124107520954
CAMSAP3,0.005239436084248353
CAND1,0.005262753834415918
CANT1,0.014221839861961131
CANX,0.013946608590030093
CAP1,0.011199206116667793
CAP2,0.014807173160778564
CAPN1,0.04043186798518998
CAPN2,0.03517030771718825
CAPN3,0.020389869999337343
CAPN5,0.022396884185383586
CAPNS1,0.026349275512215994
CAPRIN1,0.003114831080992783
CAPZA1,0.003251205484101158
CAPZA2,0.003495571022152087
CAPZB,0.002830158492342712
CARD10,0.00916843130489321
CARD11,0.009649588446608175
CARD16,0.0378649544130401
CARD6,0.00833489249366195
CARD8,0.03048468639614802
CARM1,0.028972784029793284
CARMIL1,0.0027134649162688547
CARNMT1,0.015395518993556258
CARS2,0.013190663413581322
CASC3,0.001356296301496803
CASK,0.009904948001686287
CASP1,0.02970795794993562
CASP10,0.011278895267519146
CASP2,0.012084151341101839
CASP3,0.01880116042385294
CASP4,0.08551933269545053
CASP6,0.014360591338358293
CASP7,0.013105562687359915
