gene,dili_influence
BCL9,0.005417032473895966
BCL9L,0.0038722877889759413
BCLAF1,0.0003938558494243348
BCOR,0.003530785915339762
BCORL1,0.0010547100002951599
BCR,0.003951570088514896
BCS1L,0.002273523367441699
BDH1,0.0012170332335141177
BDH2,0.0012115781631722423
BDP1,0.001860584037223385
BECN1,0.044904939017998774
BET1,0.0015579391904176367
BET1L,0.0005580106783636504
BEX3,0.0010391630723853061
BGLAP,0.027401407057778358
BGN,0.026261444182026947
BHLHE40,0.003213071687474456
BHMT,0.030147652573031196
BHMT2,0.02886111379688648
BICD2,0.0012588013703127637
BICDL1,0.000787110712221284
BID,0.03148592503320677
BIN1,0.0336235663039343
BIN2,0.003025683919352081
BIN3,0.003492472548181633
BIRC2,0.021200467095071687
BIRC3,0.025874331284458825
BIRC6,0.0019495898008203936
BIVM,0.0003855964685134069
BLNK,0.006721414143690227
BLOC1S1,0.0007044607579602478
BLOC1S2,0.0017625828935236428
BLOC1S3,0.0008602726012870622
BLOC1S4,0.0004300895669179377
BLOC1S5,0.0004911679336069613
BLOC1S6,0.0007295107470673746
BLVRA,0.025728584677695263
BLVRB,0.025354731376004774
BLZF1,0.00044402613708492054
BMF,0.004894512212047525
BMI1,0.0069948716712993925
BMP1,0.0024147459676589237
BMP2,0.02692595553155994
BMP4,0.007285802913197837
BMPER,0.00039990623939874595
BMPR1A,0.008054349123390947
BMPR2,0.007907441178400705
BMS1,0.004592293803540828
BMT2,0.0007863848790294187
BNIP1,0.0009895783554675415
BNIP2,0.000720094567296278
BNIP3,0.006649719151909443
BNIP3L,0.004729068870790687
BOD1,0.0002496448095463589
BOD1L1,0.0005702358188114668
BOK,0.0009538667934969911
BOLA1,0.0016229848879379465
BOLA2,0.000988128790940306
BOLA3,0.0020201353518851965
BOP1,0.005186162174869071
BORCS5,0.000418589778458653
BORCS6,0.00041873820504122796
BORCS7,0.00041857121331867817
BORCS8,0.0004183503467052983
BPGM,0.025664319389324227
BPNT1,0.0007182801559540621
BPTF,0.0015811459161305177
BRAF,0.01687926577338723
